1240,"['sport', 'plan', 'to', 'aid', 'mental', 'health']"
1241,"['gamblers', 'brains', 'no', 'endorphin', 'rush']"
1242,"['video:', 'obama:', ""don't"", 'give', 'in', 'to', 'hysteria']"
1243,"['labour', 'pledges', 'cancer', 'test', 'wait', 'cut']"
1244,"['video:', 'dodgy', 'dental', 'equipment', 'seized']"
1245,"['huge', 'fake', 'dental', 'equipment', 'haul']"
1246,"['pe', 'cash', 'can', 'benefit', 'obese', 'pupils']"
1247,"['where', 'does', 'ukip', 'stand', 'on', 'health?']"
1248,"['grants', 'for', ""children's"", 'mental', 'health']"
1249,"['audio:', 'scientist', 'develop', 'new', 'eeg', 'brain', 'scan']"
1250,"['audio:', ""mum's"", 'job', 'search', 'for', 'disabled', 'child']"
1251,"['ebola', 'screening', 'for', 'more', 'uk', 'airports']"
1252,"['video:', 'dialysis', 'in', 'the', 'comfort', 'of', 'your', 'home']"
1253,"['video:', 'ebola', 'vaccine', 'will', 'come', 'too', 'late']"
1254,"['ebola', 'vaccine', 'will', 'come', 'too', 'late']"
1255,"['awareness', 'signs', 'in', 'vegetative', 'patients']"
1256,"['sugary', 'drinks', 'warning', 'posters', 'work']"
1257,"['who', 'focuses', 'on', 'stopping', 'ebola', 'spread']"
1258,"['nearly', '500', 'new', 'fgm', 'cases', 'identified']"
1259,"['hospital', 'apology', 'over', 'cancer', 'care']"
1260,"['eye', 'ops', 'were', 'painful', 'and', 'rushed']"
1261,"['video:', 'i', ""won't"", 'walk', '400m', 'to', 'chip', 'shop']"
1262,"['hospitals', 'spot', 'check', 'data', 'published']"
1263,"['video:', 'laxative', 'abuse', 'and', 'the', 'damage', 'it', 'can', 'do']"
1264,"['call', 'to', 'halt', 'child', 'laxative', 'abuse']"
1265,"['ebola', 'spread', 'in', 'west', 'played', 'down']"
1266,"['mistakes', 'costing', 'nhs', 'billions']"
1267,"['new', 'ovarian', 'cancer', 'test', 'developed']"
1268,"['uk', 'tops', 'who', 'gullet', 'cancer', 'table']"
1269,"['video:', 'how', 'ebola', 'samples', 'are', 'processed']"
1270,"['passenger', 'alert', 'over', 'us', 'ebola', 'nurse']"
1271,"['ebola:', 'how', 'many', 'people', 'have', 'died?']"
1272,"['new', 'texas', 'ebola', 'case', 'announced']"
1273,"['call', 'for', 'trafalgar', 'square', 'smoking', 'ban']"
1274,"['video:', 'london', 'set', 'for', 'smoking', 'crackdown?']"
1275,"['dying', 'patients', 'lack', 'home', 'support']"
1276,"['video:', 'i', 'was', 'screened', 'for', 'ebola', 'at', 'heathrow']"
1277,"['video:', 'in', '80', 'seconds:', 'ebola', 'vaccine']"
1278,"['video:', 'on', 'board', 'royal', ""navy's"", 'ebola', 'ship']"
1279,"['video:', 'how', 'to', 'avoid', 'catching', 'ebola']"
1280,"['ebola', 'screening', 'begins', 'at', 'heathrow']"
1281,"['anti-ebola', 'text', 'tech', 'set', 'to', 'expand']"
1282,"['ebola', 'treatments', '-', 'how', 'far', 'off?']"
1283,"['radio', 'to', 'the', 'rescue:', 'many', 'saved']"
1284,"['new', 'trust', 'to', 'run', 'stafford', 'hospital']"
1285,"['un', 'worker', 'dies', 'of', 'ebola', 'in', 'germany']"
1286,"['fly', 'genes', 'hold', 'clue', 'to', 'human', 'illness']"
1287,"['heathrow', 'to', 'start', 'screening', 'for', 'ebola']"
1288,"['gps', 'missing', 'signs', 'for', 'lung', 'cancer']"
1289,"['video:', 'vaccine', 'race', 'for', 'enemy', 'ebola', 'virus']"
1290,"['heathrow', 'ebola', 'screening', 'from', 'tuesday']"
1291,"['nhs', 'strikes:', 'what', 'next?']"
1292,"['audio:', 'despair', 'of', 'being', '93', 'and', 'lonely']"
1293,"['activity', 'guidelines""being', 'ignored""']"
1294,"['students', 'advised', 'of', 'organ', 'donor', 'law']"
1295,"['video:', 'nhs', 'strike:', 'on', 'the', 'picket', 'line']"
1296,"['nhs', 'ruling', 'on', 'new', 'breast', 'cancer', 'drug']"
1297,"['audio:', 'men', 'cannot', 'talk', 'about', 'feeling', 'lonely']"
1298,"['nhs', 'staff', 'to', 'stage', 'four-hour', 'strike']"
1299,"['liberia', 'strike', 'threat', 'over', 'ebola']"
1300,"['video:', 'dementia', 'care', 'training', 'concerns']"
1301,"['video:', 'sir', 'ian', 'botham', 'on', 'his', ""dad's"", 'dementia']"
1302,"['new', 'ebola', 'checks', 'for', 'nhs', '111', 'calls']"
1303,"['video:', 'chief', 'nurse', 'in', 'nhs', 'strike', 'plea']"
1304,"['robust', 'plans', 'to', 'counter', 'nhs', 'strike']"
1305,"['ebola', 'screening', 'not', 'perfect', '-', 'boris']"
1306,"[""medic's"", 'email', 'criticises', 'ebola', 'plans']"
1307,"['frozen', 'faeces', 'in', 'gut', 'infection', 'trial']"
1308,"['video:', 'ebola', 'screening', 'not', 'a', 'pr', 'stunt']"
1309,"['video:', 'how', 'to', 'report', 'ebola', 'crisis', 'safely']"
1310,"['army', 'to', 'drive', 'strike-day', 'ambulances']"
1311,"['video:', 'i', 'placed', 'ad', 'for', 'kidney', 'donor']"
1312,"['video:', 'uk', 'tests', 'ebola', 'outbreak', 'response']"
1313,"['video:', 'how', 'can', 'magic', 'help', 'stroke', 'survivors?']"
1314,"['new', ""york's"", 'jfk', 'to', 'start', 'ebola', 'checks']"
1315,"['ebola', 'outbreak', 'deaths', 'exceed', '4,000']"
1316,"['spain', 'sets', 'up', 'ebola', 'crisis', 'group']"
1317,"['cameron', 'defends', 'ebola', 'screening']"
1318,"['giant', 'leap', 'to', 'type', '1', 'diabetes', 'cure']"
1319,"['audio:', 'massive', 'step', 'towards', 'type', '1', 'diabetes', 'cure']"
1320,"['video:', 'football', 'aims', 'to', 'tackle', 'mental', 'health']"
1321,"['premier', 'league', 'tackles', 'mental', 'health']"
1322,"['ebola', 'basics:', 'what', 'you', 'need', 'to', 'know']"
1323,"['minister', 'backs', 'ebola', 'screening', 'plan']"
1324,"['antibiotic', 'resistance', 'rise', 'continues']"
1325,"['ebola', 'screening:', 'will', 'it', 'work?']"
1326,"['uk', 'announces', 'ebola', 'screening', 'plans']"
1327,"['keyhole', 'kidney', 'transplant', 'success']"
1328,"['ebola', 'challenge', 'biggest', 'since', 'aids']"
1329,"['video:', 'will', 'minimum', 'wage', 'rise', 'make', 'carers', 'poorer?']"
1330,"['hepatitis', 'a', 'outbreak', 'investigated']"
1331,"['e-cigarette', 'adverts', 'to', 'appear', 'on', 'tv']"
1332,"['video:', 'ebola:', 'europe', 'will', 'see', 'more', 'cases']"
1333,"['care', 'in', 'england', 'not', 'good', 'enough']"
1334,"['more', 'paramedics', 'quitting', 'nhs', 'jobs']"
1335,"['bionic', 'arm', 'restores', 'sense', 'of', 'feeling']"
1336,"['gene', 'therapy', 'treats', 'bubble', 'boy']"
1337,"['video:', 'mental', 'health', 'care', 'must', 'be', 'instant']"
1338,"['video:', 'ebola', 'outbreak:', 'your', 'questions']"
1339,"['uk', 'sending', '750', 'troops', 'to', 'tackle', 'ebola']"
1340,"['radiographers', 'opt', 'for', 'new', 'strike', 'day']"
1341,"['hospital', 'visits', 'by', 'smokers', 'down']"
1342,"['video:', 'mental', 'health', 'stigma', 'in', 'the', 'spotlight']"
1343,"['doctors', 'from', 'europe', 'in', 'uk', 'increasing']"
1344,"['video:', 'ebola:', 'uk', 'must', 'not', 'be', 'complacent']"
1345,"['video:', 'attitudes', 'to', 'mental', 'health', 'changing']"
1346,"['does', 'wellbeing', 'promote', 'good', 'mental', 'health?']"
1347,"['clegg', 'sets', 'mental', 'health', 'wait', 'limits']"
1348,"['who', 'warns', 'of', 'ebola', 'hospital', 'risks']"
1349,"['video:', 'can', 'the', 'humble', 'radio', 'save', 'lives?']"
1350,"['spain', 'monitors', 'ebola', 'nurse', 'contacts']"
1351,"['video:', 'are', 'post-natal', 'depression', 'signs', 'missed?']"
1352,"['video:', 'ebola:', 'how', 'can', 'you', 'catch', 'it?']"
1353,"['instagram', 'for', 'doctors', 'takes', 'off']"
1354,"['can', 'pregnant', 'women', 'ever', 'drink?']"
1355,"['how', 'not', 'to', 'catch', 'ebola']"
1356,"['no', 'ebola', 'screening', 'for', 'uk', 'arrivals']"
1357,"['video:', 'ebola:', 'stringent', 'procedures', 'in', 'uk']"
1358,"['nobel', 'winner', 'warns', 'over', 'immigration']"
1359,"['spain', 'investigates', 'ebola', 'infection']"
1360,"['video:', 'womb', 'transplant', 'mother', 'speaks']"
1361,"['inside', 'sierra', ""leone's"", 'ebola', 'clinics']"
1362,"['why', 'people', 'are', 'so', 'worried', 'about', 'nhs']"
1363,"['nobel', 'prize', 'for', 'the', ""brain's"", 'gps']"
1364,"['video:', 'at', 'risk', 'urged', 'to', 'get', 'flu', 'jabs']"
1365,"['winter', 'flu', 'jab', 'drive', 'launched']"
1366,"['video:', 'first', 'us', 'ebola', 'case', 'critical']"
1367,"['nhs', 'at', 'breaking', ""point',"", 'medics', 'say']"
1368,"['height', 'differences', 'caused', 'by', 'dna']"
1369,"['chagas', 'disease', '-', 'inheriting', 'a', 'silent', 'killer']"
1370,"['video:', 'anorexia', 'in', ""america's"", 'thinnest', 'city']"
1371,"['video:', 'intern', 'invents', 'smart', 'wheelchair']"
1372,"['first', 'us', 'ebola', 'case', 'critical']"
1373,"['video:', 'first', 'womb-transplant', 'baby', 'born']"
1374,"['video:', 'womb', 'transplant', 'baby', 'gives', 'hope']"
1375,"['video:', 'how', 'one', ""man's"", 'run', 'grew', 'to', '1.2m']"
1376,"['video:', 'lib', 'dems', 'pledge', '£1bn', 'boost', 'to', 'nhs']"
1377,"['first', 'womb-transplant', 'baby', 'born']"
1378,"['texas', 'ebola', 'flat', 'to', 'be', 'sanitised']"
1379,"['radiographers', 'to', 'strike', 'over', 'nhs', 'pay']"
1380,"[""guernsey's"", 'health', 'board', 'resigns']"
1381,"['another', 'day,', 'another', 'tablet?']"
1382,"['video:', 'mental', 'health', 'work', 'pilots', 'launched']"
1383,"['video:', 'more', 'people', 'tested', 'for', 'drugs', 'at', 'work']"
1384,"['does', 'cancer', 'get', 'too', 'much', 'attention?']"
1385,"['video:', 'new', 'guidance', 'on', 'anti-alcohol', 'pill']"
1386,"['mental', 'health', 'work', 'pilots', 'launched']"
1387,"['workplace', 'drug', 'testing', 'on', 'the', 'rise']"
1388,"['early', 'hiv', 'drugs', 'are', 'not', 'a', 'cure']"
1389,"['gp', 'out-of-hours', 'care', 'improving']"
1390,"['aids', 'origin', 'was', '1920s', 'kinshasa']"
1391,"['drug', 'could', 'cut', 'drink', 'dependence']"
1392,"['asbestos', 'victims', 'win', 'damages', 'ruling']"
1393,"['ebola', 'nurse', 'tells', 'of', 'virus', 'horror']"
1394,"['uk', 'urges', 'decisive', 'action', 'on', 'ebola']"
1395,"['80', 'had', 'contact', 'with', 'us', 'ebola', 'man']"
1396,"['five', 'ebola', 'cases', 'per', 'hour', 'in', 's', 'leone']"
1397,"['video:', 'warning', 'over', 'alcohol', 'pre-loading']"
1398,"['ebola', 'fight', 'hit', 'by', 'aid', 'cuts,', 'mps', 'warn']"
1399,"['over', '500', 'gp', 'practices', 'risk', 'closure']"
1400,"['video:', 'girl', 'gets', '3d-printed', 'prosthetic', 'hand']"
1401,"['smell', 'test', 'may', 'predict', 'lifespan']"
1402,"['texas', 'children', 'monitored', 'for', 'ebola']"
1403,"['video:', 'hunt', 'for', 'us', 'ebola', 'victim', 'contacts']"
1404,"['ambulance', 'staff', 'vote', 'for', 'strike']"
1405,"['audio:', 'cancer', 'victim', 'gives', 'to', 'hospital', 'that', 'failed', 'her']"
1406,"['cameron', 'vow', 'to', 'protect', 'nhs', 'spending']"
1407,"['uk', 'funds', 'ebola', 'clinics', 'in', 's', 'leone']"
1408,"['first', 'ebola', 'case', 'diagnosed', 'in', 'the', 'us']"
1409,"['councils', 'swamped', 'by', 'rights', 'checks']"
1410,"['cancer', 'gene', 'test', 'would', 'save', 'lives']"
1411,"['alcohol', 'floor', 'price', 'under', 'fire']"
1412,"[""boy's"", 'life-support', 'should', 'end', '-', 'judge']"
1413,"['tooth', 'decay', 'in', 'toddlers', '-', 'top', 'tips']"
1414,"['ebola', 'leaves', 'thousands', 'orphaned']"
1415,"['video:', 'children', 'hit', 'by', 'tooth', 'decay', 'at', 'three']"
1416,"['video:', 'gps', 'to', 'be', 'available', 'at', 'weekends']"
1417,"['antibiotic', 'link', 'to', 'child', 'obesity']"
1418,"['pm', 'vows', 'seven', 'day', 'gp', 'access', 'by', '2020']"
1419,"['scans', 'could', 'halve', 'stillbirth', 'rate']"
1420,"['children', 'hit', 'by', 'tooth', 'decay', 'at', 'three']"
1421,"['midwives', 'vote', 'for', 'strike', 'action']"
1422,"['audio:', 'partner', 'stopping', 'chemo', 'was', 'dreadful']"
1423,"['heart', 'disease', 'warnings', 'missed']"
1424,"['an', 'electronic', 'revolution', 'in', 'the', ""doctor's"", 'bag']"
1425,"['video:', 'dementia', 'friendly', 'design']"
1426,"['w', 'africa', 'ebola', 'deaths', 'pass', '3,000']"
1427,"['video:', 'nhs', 'to', 'pay', 'for', 'ashya', ""king's"", 'treatment']"
1428,"['spleen', 'rupture', 'death', 'preventable']"
1429,"['the', 'onward', 'march', 'of', 'the', 'century', 'makers']"
1430,"['video:', 'france', 'launches', 'crackdown', 'on', 'smoking']"
1431,"['talk', 'therapy', 'best', 'for', 'social', 'phobia']"
1432,"['15%', 'of', 'gp', 'antibiotic', 'courses', 'fail']"
1433,"['curry', 'spice', 'helps', 'brain', 'self-heal']"
1434,"['video:', 'us:', 'ebola', 'threat', 'to', 'global', 'security']"
1435,"['video:', 'can', 'your', 'skirt', 'size', 'be', 'a', 'cancer', 'clue?']"
1436,"['sierra', 'leone', 'widens', 'ebola', 'quarantine']"
1437,"['video:', 'brazil', 'releases', 'good', 'mosquitoes']"
1438,"['in', 'pictures:', 'mali’s', 'motorbiking', 'eye', 'surgeons']"
1439,"['audio:', 'i', 'lost', 'ten', 'family', 'members', 'to', 'ebola']"
1440,"['video:', 'tears', 'at', ""91-year-old's"", 'nhs', 'plea']"
1441,"['ebola', 'nations', 'may', 'face', 'collapse']"
1442,"['breath', 'test', 'for', 'tb', 'developed']"
1443,"['labour', 'to', 'set', 'out', 'plan', 'to', 'save', 'nhs']"
1444,"['the', 'struggle', 'to', 'claim', 'the', 'month', 'of', 'october']"
1445,"['video:', 'nhs', 'staff', 'to', 'help', 'in', 'ebola', 'areas']"
1446,"['nhs', 'staff', 'volunteer', 'for', 'ebola', 'effort']"
1447,"['oaps', 'offered', 'online', 'hospital', 'checks']"
1448,"['video:', 'teenagers', 'shy', 'to', 'talk', 'about', 'cancer']"
1449,"['video:', 'sharp', 'rise', 'in', 'malaysia', 'dengue', 'deaths']"
1450,"['children', 'failed', 'in', 'early', 'years']"
1451,"['go', 'tv-free', 'to', 'fight', 'fat,', 'says', 'nice']"
1452,"['call', 'to', 'offer', 'boys', 'the', 'hpv', 'vaccine']"
1453,"['nhs', 'whistleblowing', 'problems', 'persist']"
1454,"['roast', 'peanuts', 'spark', 'more', 'allergies']"
1455,"['video:', 'are', 'disability', 'hate', 'crimes', 'ignored?']"
1456,"['video:', 'inside', 'london', ""hospital's"", 'eye', 'bank']"
1457,"['from', 'toilet', 'to', 'table,', 'overcoming', 'the', '‘yuk’', 'factor']"
1458,"['how', 'liberia', 'lost', 'its', 'handshake']"
1459,"['video:', 'asthma', 'stigma', 'in', 'some', 'asian', 'families']"
1460,"['why', ""i'll"", 'risk', 'my', 'life', 'for', 'ebola', 'patients']"
1461,"['pregnancy', 'hormone', 'link', 'to', 'poor', 'maths']"
1462,"['ebola', 'health', 'team', 'killed', 'in', 'guinea']"
1463,"['video:', 'ebola', 'warning', 'a', 'wake-up', 'call']"
1464,"['cancer', 'test', 'jolie', 'effect', 'found']"
1465,"['health', 'services', 'finances', 'worsening']"
1466,"['video:', 'ambulance', 'death', 'woman', 'let', 'down']"
1467,"['nhs', 'staff', 'vote', 'for', 'strike', 'action']"
1468,"['family', 'criticise', 'trust', 'over', 'death']"
1469,"['obesity', 'the', 'new', 'smoking', '-', 'nhs', 'boss']"
1470,"[""woman's"", 'ambulance', 'queue', 'death', 'review']"
1471,"['berries', 'in', 'cancer', 'therapy', 'trial']"
1472,"['green', 'light', 'for', 'new', 'skin', 'cancer', 'drug']"
1473,"['video:', 'ebola:', 'the', 'scale', 'of', 'the', 'challenge']"
1474,"['ebola', 'trial', 'volunteer', 'immunised']"
1475,"['ebola:', 'the', 'hunt', 'for', 'a', 'vaccine']"
1476,"['video:', 'playgrounds', 'for', 'senior', 'citizens']"
1477,"['video:', 'should', 'vaping', 'bars', 'be', 'banned?']"
1478,"['ebola', 'vaccine', 'trial', 'begins']"
1479,"['us', 'waists', 'grow', 'an', 'inch', 'in', 'a', 'decade']"
1480,"['the', 'plight', 'of', ""moldova's"", 'orphanage', 'children']"
1481,"['ebola', 'global', 'security', 'threat', '-', 'obama']"
1482,"['local', 'hospitals', '""can', 'be', 'gold', 'standard""']"
1483,"['un', 'calls', 'for', '$1bn', 'to', 'fight', 'ebola']"
1484,"['audio:', 'new', 'solution', 'on', 'polio', 'being', 'tested']"
1485,"['video:', 'further', 'cut', 'to', 'sugar', 'intake', 'needed']"
1486,"[""stephen's"", '£5m', 'to', 'fund', 'cancer', 'units']"
1487,"['video:', 'i', 'just', ""couldn't"", 'bear', 'it', 'anymore']"
1488,"['video:', 'stephen', ""sutton's"", '£5m', 'charity', 'legacy']"
1489,"['video:', ""haiti's"", 'disease', 'fighting', 'eco', 'toilet']"
1490,"['video:', 'un', 'security', 'council', 'to', 'discuss', 'ebola']"
1491,"['call', 'for', 'further', 'cut', 'in', 'sugar', 'intake']"
1492,"['rugby', 'players', 'risk', 'skin', 'infections']"
1493,"['ashya', 'proton', 'beam', 'sessions', 'begin']"
1494,"['child', 'heart', 'surgery', 'views', 'sought']"
1495,"['doctor', 'abused', 'child', 'cancer', 'patients']"
1496,"['video:', 'does', 'driving', 'make', 'you', 'worse', 'at', 'work?']"
1497,"['video:', 'mers:', 'camel', 'traders', 'unalarmed', 'by', 'virus']"
1498,"['mers:', 'saudis', 'in', 'push', 'to', 'keep', 'hajj', 'free', 'from', 'deadly', 'virus']"
1499,"['walking', 'or', 'cycling', 'wellbeing', 'boost']"
1500,"['brains', 'may', 'resist', ""alzheimer's""]"
1501,"['social', 'care', 'access', 'limited', 'for', 'many']"
1502,"['suspended', 'between', 'life', 'and', 'death']"
1503,"['botox', 'stunts', 'emotional', 'growth']"
1504,"['trade', 'talks', 'should', 'include', 'health']"
1505,"['mum', 'and', 'daughter', 'give', 'dyspraxia', 'help']"
1506,"['police', 'investigating', 'baby', 'feed', 'deaths']"
1507,"['nicotine', 'device', 'medically', 'approved']"
1508,"['cuba', 'to', 'send', 'doctors', 'to', 'ebola', 'areas']"
1509,"['brain', 'still', 'active', 'during', 'sleep']"
1510,"['video:', 'uk', 'ebola', 'survivor', 'returns', 'to', 'africa']"
1511,"['video:', 'campaigns', 'in', 'debate', 'clash', 'over', 'nhs']"
1512,"['ashya', 'hospital', 'staff', 'receive', 'abuse']"
1513,"['fat', 'shaming', 'leads', 'to', 'weight', 'gain']"
1514,"['call', 'for', 'lung', 'cancer', 'screening', 'in', 'uk']"
1515,"['blood', 'group', 'link', 'to', 'memory', 'loss']"
1516,"['audio:', 'can', 'you', 'die', 'from', 'a', 'broken', 'heart?']"
1517,"['audio:', 'i', 'woke', 'up', 'during', 'surgery']"
1518,"['new', 'money', 'to', 'tackle', 'ebola', 'outbreak']"
1519,"['video:', 'what', 'is', 'the', 'best', 'way', 'to', 'brush', 'teeth?']"
1520,"['two', 'more', 'nurses', 'on', 'neglect', 'charges']"
1521,"['some', 'patients', 'awake', 'during', 'surgery']"
1522,"['ebola', 'threat', 'to', 'liberia', 'existence']"
1523,"['video:', 'dementia', 'patients', 'face', 'care', 'tax']"
1524,"['sleeping', 'pills', 'linked', 'to', 'dementia']"
1525,"['dementia', 'patients', 'face', 'care', 'tax']"
1526,"['ashya', 'undergoes', 'prague', 'clinic', 'scans']"
1527,"['video:', 'society', 'must', 'recognise', 'mental', 'ill', 'health']"
1528,"['video:', 'make', 'mental', 'health', 'bigger', 'priority']"
1529,"['e-cigs', 'refills', 'threat', 'to', 'children']"
1530,"['make', 'mental', 'health', 'bigger', 'priority']"
1531,"['video:', 'nhs', 'focus', 'of', 'yes', 'and', 'no', 'campaigns']"
1532,"['liberia', 'faces', 'huge', 'ebola', 'surge']"
1533,"['hundreds', 'of', 'us', 'children', 'hit', 'by', 'virus']"
1534,"['british', 'military', 'sent', 'to', 'fight', 'ebola']"
1535,"['video:', 'girl', 'who', 'had', 'proton', 'beam', 'therapy']"
1536,"['nhs', 'cancer', 'services', 'struggling']"
1537,"['ashya', 'king', 'leaves', 'malaga', 'hospital']"
1538,"['video:', 'ashya', 'king', 'to', 'travel', 'to', 'prague']"
1539,"['video:', 'the', 'machine', 'that', 'could', 'help', 'ashya']"
1540,"['sibling', 'bullying', 'ups', 'depression', 'risk']"
1541,"['the', 'pro', 'cycling', 'team', 'with', 'diabetes']"
1542,"['ashya', 'king', 'to', 'leave', 'hospital']"
1543,"['vaccine', 'gives', 'monkeys', 'ebola', 'immunity']"
1544,"['deadly', 'disease', 'v', 'untested', 'treatment']"
1545,"['ebola', 'lockdown', 'will', 'not', 'help', '-', 'msf']"
1546,"['video:', 'parents', 'emotional', 'as', 'deaf', 'baby', 'hears']"
1547,"['video:', 'march', 'for', 'nhs', 'heads', 'to', 'westminster']"
1548,"['video:', 'sierra', 'leone', 'declares', 'ebola', 'lockdown']"
1549,"['ashya', 'ready', 'for', 'prague', 'treatment']"
1550,"['sierra', 'leone', 'declares', 'ebola', 'lockdown']"
1551,"['ebola:', 'how', 'bad', 'can', 'it', 'get?']"
1552,"['ashya', 'allowed', 'to', 'fly', 'to', 'prague']"
1553,"['use', 'ebola', 'survivors', 'blood', '-', 'who']"
1554,"['coca-cola', 'to', 'adopt', 'uk', 'health', 'labels']"
1555,"['video:', 'who', 'meeting', 'to', 'discuss', 'ebola', 'therapy']"
